material_id,spacegroup_num,crystal_system_int,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,density,vpa,packing fraction,a,b,c,alpha,beta,gamma,natoms
3574,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.5448797597639401,-0.5514447895233829,0.5087630080841757,-0.6060624276144001,-0.5779580152019255,-0.6018618814775019,-0.5285949946657243,0.289405713867163,-0.8061238611697512,-0.6323736013433334,1.3711626829444992,-0.49703830393747134,-0.26598499214896204,0.48527544520852517,-1.2769031989949775,0.8710899010278315,-1.43883720748321,-0.1743481280336309,-0.24974870455109502,-0.5267577698205371,0.0,0.0,-1.064723299044281,-0.8091251371610876
360,0.7473836127122427,0.614992051053276,-0.3813205537792824,-0.5896908490178571,-0.3298472825749185,-0.1978908855717028,0.4269208510400872,-0.6060624121649711,-0.5779580029359074,-0.6018618635310817,-0.5285949832777586,0.5566453106856125,0.11849776390995541,-0.3495873349765028,0.05004131850491797,-0.9008557835431484,1.223114453229324,-1.3414928556810775,-1.1148800762312399,0.017705942419600097,-0.11981427819313119,-0.062473822890628264,-0.16696618765410795,-0.4107540121000586,0.0,0.0,0.9062050309726646,-0.5258440360540205
2471,1.1056539856315093,1.3328072335200634,0.5168301656718185,-0.5896908490178571,-0.5448797597639401,-0.5514447895233829,0.5087630080841757,-0.6060624276144001,-0.5779580152019255,-0.6018618814775019,-0.5285949946657243,0.8273461716339297,0.40311205417672263,-0.6323736013433334,-0.453657547793486,-0.09390791845905434,-0.5968959800108031,-1.037031472199477,0.6291949483990643,-0.2631942037363335,0.5604512649709121,-0.6561547113796077,-0.5975978690159005,-0.4887053017733768,0.0,0.0,0.908046282582183,-0.8091251371610876
3658,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.5448797597639415,-0.5514447895233853,0.5087630080841757,-0.6060624276144013,-0.5779580152019268,-0.6018618814775027,-0.5285949946657259,0.6889002391449461,-1.0084639612944803,-0.6323736013433342,0.07517505064775407,-0.26065980178964093,-1.5896289435963271,-0.7325700887178765,0.598780542524329,-0.8032469011000927,-0.2375209079643999,-1.2095232634811564,-0.9971125189670408,-0.52426079640894,0.0,0.0,-1.064723299044281,-0.8091251371610876
3339,0.20218956696553284,-0.10282313141351142,-0.3813205537792824,-0.5896908490178571,-0.1806282810488108,-0.3268580253571263,0.19683325139145005,-0.3026466313318776,-0.26968092936269006,-0.12702224743131332,-0.2538340063985968,0.012339057242240365,2.5469752502178995,-0.040646446089447605,-0.7129657255317052,0.7776504480588021,-1.258717955734486,-0.04977260246541206,0.7175913231703522,0.8556882267452267,0.17572672028499955,0.22676389021857032,0.039841527771713445,-0.38003420540949034,0.0,0.0,-1.064723299044281,-0.5258440360540205
2517,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.544879759763943,-0.5514447895233853,0.5087630080841773,-0.6060624276144025,-0.5779580152019268,-0.6018618814775052,-0.5285949946657259,0.782739201465548,-1.0043561528610796,-0.632373601343336,0.010315091159042404,0.018061201992645447,-1.5896289435963271,-0.7325700887178765,1.011288813544318,-0.9347112916966401,0.012315012469678586,-1.2894412472536565,-1.0548107838764138,-0.5963916762284647,0.0,0.0,-1.064723299044281,-0.8091251371610876
2871,0.6227678308272805,0.614992051053276,2.3131316045740213,-0.029028382159810115,0.1862466637677505,0.04960998445360363,0.09135891461130718,0.2230304211736435,-0.1567697803670151,0.4793995144141654,-0.007211162439481819,0.9124466173696889,0.32842270900228754,0.2251236722543653,-0.5763771667118334,0.14255629304800474,-0.5968959800108031,-1.037031472199477,0.0866837101420964,-0.5160552610081476,0.4422045410395782,-0.8258454958915985,-0.7201092660166493,-0.5203570774133438,0.0,0.0,0.908046282582183,-0.8091251371610876
686,-1.7293550522513823,-1.5384534963470862,0.15756987789137814,-0.029028382159810115,2.6711651336009425,1.4334995572393447,-2.245730522041947,2.8042953204654797,2.8863574220992536,2.9562724062808265,2.3013726551853897,0.1486740870184707,-0.8963495316514908,2.692771130650936,0.18404765350960375,-1.6492461565756489,2.116574120456296,0.9836036001071202,-0.6549187061803805,-0.20411892655955538,-1.1837820427194157,-0.12598264334456927,-0.21483034930324968,-0.36325876432030757,0.0,0.0,-0.9940455408332114,-0.24256293494695352
1362,1.1056539856315093,1.3328072335200634,-0.3813205537792824,-0.5896908490178571,-0.5448797597639401,-0.5514447895233806,0.5087630080841773,-0.6060624276144001,-0.5779580152019268,-0.6018618814775003,-0.5285949946657259,0.5788655031076378,0.04605215565171873,-0.6323736013433324,-2.599966707614122,-2.360198140217308,-1.258717955734486,-1.3414928556810775,3.239127964584097,-0.9492335564120791,1.6280687450623037,-1.0183910686887385,-0.8591210996735333,-0.00548819366988091,0.0,0.0,0.908046282582183,-0.5258440360540205
1503,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.544879759763943,-0.5514447895233853,0.5087630080841773,-0.6060624276144025,-0.5779580152019268,-0.6018618814775052,-0.5285949946657259,0.22020144195961264,0.30034385358248794,-0.632373601343336,0.4194231235989921,-1.5939713577370658,-0.26598499214896204,0.48527544520852517,0.4911168353146355,0.7700106733324217,-0.22012755264498207,-0.2906256492682673,-0.3336974092919404,-0.39246631950807714,0.0,0.0,-1.064723299044281,-0.8091251371610876
1018,0.20218956696553284,-0.10282313141351142,-0.3813205537792824,-0.5896908490178571,-0.5448797597639394,-0.5514447895233829,0.5087630080841741,-0.6060624276143989,-0.5779580152019268,-0.6018618814774979,-0.5285949946657259,-1.8543909299931385,1.1312465592328327,-0.6323736013433319,-0.7661521260744802,-0.2346692775198324,0.2303814896438,-1.3414928556810775,-1.4267376058404075,1.2281278903762123,-0.7255070595564176,-0.5235767482113906,-0.5018807590622696,2.284816707318332,0.0,0.0,-1.064723299044281,-0.5258440360540205
78,1.1056539856315093,1.3328072335200634,0.15756987789137814,-0.029028382159810115,-0.43019031122980256,-0.31739063566155207,0.43782976853972266,-0.492375520673704,-0.4948885050495867,-0.4506782746482218,-0.46441913042360966,-1.46567237881233,0.3090889621115378,-0.4840359058448959,-0.026056814406517848,0.6062005839397053,-0.46453158486606705,1.3556982177867416,-0.2316697420447412,0.5972798956750226,-0.8516394540893714,-0.3232653622014922,-0.35726785975146835,2.447629924346362,0.0,0.0,0.908046282582183,-0.24256293494695352
2742,0.10872773055181112,-0.10282313141351142,0.0036011831283321747,0.5316340846982368,1.1389625107269967,1.127366926636889,-1.4055508874915517,2.366752221379209,2.44248669453427,2.136379171086432,1.4614946327642548,-0.06593862768784396,0.31130047265680516,1.685623557924402,-0.21773846863440807,0.7522322951245808,1.1522049558303584,-0.46618326283873307,-0.6857813612618485,-0.8502316273167612,1.0746314128045105,-0.36213325733134943,-0.3853236480719914,-0.019819414306865683,0.0,0.0,-1.064723299044281,0.3239992672671805
