0
../datasets/relaxed_structures_hse_bg ../datasets/relaxed_structures_hse_bg/structure_descriptors_normalized.csv 28
0
../datasets/relaxed_structures_hse_bg ../datasets/relaxed_structures_hse_bg/structure_descriptors_normalized.csv 28
Epoch: [1][60/68]	Time 13.674 (2.421)	Data 13.647 (2.376)	Loss 0.4115 (0.5096)	MAE 0.506 (0.537)
Epoch: [1][61/68]	Time 0.034 (2.382)	Data 0.000 (2.338)	Loss 0.5453 (0.5102)	MAE 0.537 (0.537)
Epoch: [1][62/68]	Time 0.034 (2.345)	Data 0.000 (2.300)	Loss 0.3575 (0.5077)	MAE 0.453 (0.536)
Epoch: [1][63/68]	Time 0.037 (2.309)	Data 0.000 (2.265)	Loss 0.5750 (0.5088)	MAE 0.566 (0.536)
Epoch: [1][64/68]	Time 0.037 (2.274)	Data 0.000 (2.230)	Loss 0.3298 (0.5060)	MAE 0.459 (0.535)
Epoch: [1][65/68]	Time 0.035 (2.240)	Data 0.000 (2.196)	Loss 0.4721 (0.5055)	MAE 0.517 (0.535)
Epoch: [1][66/68]	Time 0.035 (2.207)	Data 0.000 (2.163)	Loss 0.6915 (0.5083)	MAE 0.607 (0.536)
Epoch: [1][67/68]	Time 0.027 (2.175)	Data 0.000 (2.131)	Loss 0.4401 (0.5077)	MAE 0.518 (0.536)
	
Test: [0/8]	Time 18.766 (18.766)	Loss 0.5600 (0.5600)	MAE 0.565 (0.565)
	
Test: [1/8]	Time 0.013 (9.390)	Loss 0.4638 (0.5119)	MAE 0.513 (0.539)
	
Test: [2/8]	Time 0.013 (6.264)	Loss 0.6758 (0.5665)	MAE 0.645 (0.574)
	
Test: [3/8]	Time 0.013 (4.701)	Loss 0.5017 (0.5503)	MAE 0.515 (0.559)
	
Test: [4/8]	Time 0.014 (3.764)	Loss 0.7039 (0.5810)	MAE 0.603 (0.568)
	
Test: [5/8]	Time 0.737 (3.259)	Loss 0.5475 (0.5754)	MAE 0.587 (0.571)
	
Test: [6/8]	Time 0.013 (2.795)	Loss 0.4562 (0.5584)	MAE 0.523 (0.564)
	
Test: [7/8]	Time 0.011 (2.447)	Loss 0.5311 (0.5556)	MAE 0.541 (0.562)
Epoch: [2][0/68]	Time 21.575 (21.575)	Data 21.516 (21.516)	Loss 0.5129 (0.5129)	MAE 0.491 (0.491)
Epoch: [2][1/68]	Time 0.040 (10.807)	Data 0.001 (10.758)	Loss 0.4115 (0.4622)	MAE 0.476 (0.484)
Epoch: [2][2/68]	Time 2.162 (7.925)	Data 2.136 (7.884)	Loss 0.5832 (0.5025)	MAE 0.546 (0.505)
Epoch: [2][3/68]	Time 0.044 (5.955)	Data 0.001 (5.913)	Loss 0.4930 (0.5002)	MAE 0.535 (0.512)
Epoch: [2][4/68]	Time 3.091 (5.382)	Data 3.061 (5.343)	Loss 0.6298 (0.5261)	MAE 0.571 (0.524)
Epoch: [2][5/68]	Time 0.038 (4.492)	Data 0.001 (4.452)	Loss 0.6104 (0.5401)	MAE 0.625 (0.541)
Epoch: [2][6/68]	Time 0.039 (3.856)	Data 0.001 (3.816)	Loss 0.5008 (0.5345)	MAE 0.562 (0.544)
Epoch: [2][7/68]	Time 0.043 (3.379)	Data 0.001 (3.340)	Loss 0.4404 (0.5228)	MAE 0.528 (0.542)
Epoch: [2][8/68]	Time 0.039 (3.008)	Data 0.001 (2.969)	Loss 0.4439 (0.5140)	MAE 0.525 (0.540)
Epoch: [2][9/68]	Time 0.041 (2.711)	Data 0.001 (2.672)	Loss 0.4844 (0.5110)	MAE 0.538 (0.540)
Epoch: [2][10/68]	Time 14.661 (3.798)	Data 14.628 (3.759)	Loss 0.5777 (0.5171)	MAE 0.564 (0.542)
Epoch: [2][11/68]	Time 0.042 (3.485)	Data 0.001 (3.446)	Loss 0.6084 (0.5247)	MAE 0.565 (0.544)
Epoch: [2][12/68]	Time 1.827 (3.357)	Data 1.786 (3.318)	Loss 0.5654 (0.5278)	MAE 0.571 (0.546)
Epoch: [2][13/68]	Time 0.045 (3.121)	Data 0.001 (3.081)	Loss 0.5763 (0.5313)	MAE 0.536 (0.545)
Epoch: [2][14/68]	Time 2.057 (3.050)	Data 2.021 (3.010)	Loss 0.6305 (0.5379)	MAE 0.609 (0.550)
Epoch: [2][15/68]	Time 1.861 (2.975)	Data 1.830 (2.937)	Loss 0.2805 (0.5218)	MAE 0.428 (0.542)
Epoch: [2][16/68]	Time 5.360 (3.116)	Data 5.326 (3.077)	Loss 0.4299 (0.5164)	MAE 0.513 (0.540)
Epoch: [2][17/68]	Time 0.042 (2.945)	Data 0.001 (2.906)	Loss 0.4390 (0.5121)	MAE 0.502 (0.538)
Epoch: [2][18/68]	Time 0.044 (2.792)	Data 0.001 (2.753)	Loss 0.5279 (0.5129)	MAE 0.560 (0.539)
Epoch: [2][19/68]	Time 0.042 (2.655)	Data 0.001 (2.616)	Loss 0.4091 (0.5078)	MAE 0.484 (0.536)
Epoch: [2][20/68]	Time 8.994 (2.956)	Data 8.957 (2.918)	Loss 0.4267 (0.5039)	MAE 0.517 (0.536)
Epoch: [2][21/68]	Time 0.041 (2.824)	Data 0.001 (2.785)	Loss 0.6114 (0.5088)	MAE 0.510 (0.534)
Epoch: [2][22/68]	Time 1.505 (2.767)	Data 1.474 (2.728)	Loss 0.4934 (0.5081)	MAE 0.506 (0.533)
Epoch: [2][23/68]	Time 0.038 (2.653)	Data 0.001 (2.614)	Loss 0.4707 (0.5066)	MAE 0.499 (0.532)
Epoch: [2][24/68]	Time 1.151 (2.593)	Data 1.117 (2.555)	Loss 0.6184 (0.5110)	MAE 0.527 (0.532)
Epoch: [2][25/68]	Time 2.632 (2.594)	Data 2.600 (2.556)	Loss 0.4873 (0.5101)	MAE 0.536 (0.532)
Epoch: [2][26/68]	Time 2.596 (2.594)	Data 2.566 (2.557)	Loss 0.3967 (0.5059)	MAE 0.490 (0.530)
Epoch: [2][27/68]	Time 0.041 (2.503)	Data 0.001 (2.465)	Loss 0.4049 (0.5023)	MAE 0.467 (0.528)
Epoch: [2][28/68]	Time 0.039 (2.418)	Data 0.001 (2.380)	Loss 0.4969 (0.5021)	MAE 0.509 (0.527)
Epoch: [2][29/68]	Time 0.046 (2.339)	Data 0.001 (2.301)	Loss 0.3888 (0.4983)	MAE 0.475 (0.526)
Epoch: [2][30/68]	Time 14.022 (2.716)	Data 13.992 (2.678)	Loss 0.4408 (0.4965)	MAE 0.477 (0.524)
Epoch: [2][31/68]	Time 0.041 (2.632)	Data 0.001 (2.594)	Loss 0.3712 (0.4926)	MAE 0.457 (0.522)
Epoch: [2][32/68]	Time 1.391 (2.595)	Data 1.356 (2.557)	Loss 0.3078 (0.4870)	MAE 0.404 (0.518)
Epoch: [2][33/68]	Time 1.751 (2.570)	Data 1.721 (2.532)	Loss 0.3646 (0.4834)	MAE 0.483 (0.517)
Epoch: [2][34/68]	Time 0.039 (2.498)	Data 0.001 (2.460)	Loss 0.3667 (0.4800)	MAE 0.456 (0.516)
Epoch: [2][35/68]	Time 2.921 (2.509)	Data 2.883 (2.472)	Loss 0.3289 (0.4759)	MAE 0.453 (0.514)
Epoch: [2][36/68]	Time 2.941 (2.521)	Data 2.906 (2.484)	Loss 0.3748 (0.4731)	MAE 0.466 (0.512)
Epoch: [2][37/68]	Time 0.039 (2.456)	Data 0.001 (2.418)	Loss 0.3589 (0.4701)	MAE 0.487 (0.512)
Epoch: [2][38/68]	Time 0.045 (2.394)	Data 0.001 (2.356)	Loss 0.5299 (0.4716)	MAE 0.582 (0.514)
Epoch: [2][39/68]	Time 0.040 (2.335)	Data 0.001 (2.297)	Loss 0.3294 (0.4681)	MAE 0.447 (0.512)
Epoch: [2][40/68]	Time 14.265 (2.626)	Data 14.234 (2.588)	Loss 0.3832 (0.4660)	MAE 0.477 (0.511)
Epoch: [2][41/68]	Time 6.306 (2.714)	Data 6.275 (2.676)	Loss 0.3767 (0.4639)	MAE 0.490 (0.511)
